,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,date_string,daily_returns,daily_excess_returns,daily_risk_free
50,2023-03-16 00:00:00-04:00,28.975503175029928,29.1335852602203,28.380371453669678,28.417566299438477,9360300,0.0,0.0,0.0,2023-03-16,-0.008835029007672936,-0.009016775036502302,0.00018174603
51,2023-03-17 00:00:00-04:00,28.752330307213267,29.040597028359517,28.72443284118007,28.798824310302734,5453200,0.0,0.0,0.0,2023-03-17,0.013238665813446536,0.01305691978461717,0.00018174603
52,2023-03-20 00:00:00-04:00,28.8360230481209,28.8360230481209,28.510559681709438,28.56635284423828,6349000,0.0,0.0,0.0,2023-03-20,-0.008137947022219942,-0.008319693051049308,0.00018174603
53,2023-03-21 00:00:00-04:00,28.380371316964187,28.44546362697037,28.212990077729767,28.315279006958008,3050400,0.0,0.0,0.0,2023-03-21,-0.008867079756430309,-0.009048825785259675,0.00018174603
54,2023-03-22 00:00:00-04:00,28.240887989941083,28.72443163206808,28.194392215176258,28.687236785888672,5118600,0.0,0.0,0.0,2023-03-22,0.012965967468628107,0.012784221439798741,0.00018174603
55,2023-03-23 00:00:00-04:00,28.473366746471445,28.77093266481768,28.3524794836228,28.733736038208008,6140500,0.0,0.0,0.0,2023-03-23,0.0016182807643776171,0.0014266140983085491,0.00019166667
56,2023-03-24 00:00:00-04:00,28.919710136349526,29.00340075670784,28.71513227608145,28.83601951599121,3816000,0.0,0.0,0.0,2023-03-24,0.00354707339986648,0.003355406733797412,0.00019166667
57,2023-03-27 00:00:00-04:00,28.426870217549983,28.575653172820406,28.23159325386983,28.24089241027832,4152800,0.0,0.0,0.0,2023-03-27,-0.02107324007566748,-0.021264906741736547,0.00019166667
58,2023-03-28 00:00:00-04:00,28.203691258555143,28.305980189000646,28.147898102690526,28.268783569335938,3192000,0.0,0.0,0.0,2023-03-28,0.0009866416426871523,0.0007949749766180843,0.00019166667
59,2023-03-29 00:00:00-04:00,28.054907724216225,28.250184652361792,28.0456085694999,28.212989807128906,4816400,0.0,0.0,0.0,2023-03-29,-0.0019775912651743555,-0.0021692579312434235,0.00019166667
60,2023-03-30 00:00:00-04:00,28.222292316991556,28.398972730341157,28.194394849526056,28.343177795410156,6942800,0.0,0.0,0.0,2023-03-30,0.004593274234138009,0.004401607568068941,0.00019166667
61,2023-03-31 00:00:00-04:00,28.473362722726584,28.770928599021964,28.39897125365274,28.715133666992188,10571100,0.0,0.0,0.0,2023-03-31,0.012953304549983394,0.012761637883914326,0.00019166667
62,2023-04-03 00:00:00-04:00,28.675052675622496,28.98268483182572,28.619120041240016,28.852174758911133,3999500,0.077,0.0,0.0,2023-04-03,0.004749766458302056,0.004558099792232988,0.00019166667
63,2023-04-04 00:00:00-04:00,28.64708466533976,29.169128498478287,28.64708466533976,29.01997184753418,7128600,0.0,0.0,0.0,2023-04-04,0.005782124445351746,0.005590457779282678,0.00019166667
64,2023-04-05 00:00:00-04:00,29.197087938356656,29.346242780646996,29.11318811731009,29.31827735900879,6676700,0.0,0.0,0.0,2023-04-05,0.010174728474725593,0.009983061808656525,0.00019166667
65,2023-04-06 00:00:00-04:00,29.327601448231793,29.458113284215667,29.327601448231793,29.364891052246094,1550100,0.0,0.0,0.0,2023-04-06,0.0015873954088359966,0.0013957287427669286,0.00019166667
66,2023-04-10 00:00:00-04:00,29.150479958765256,29.169124760001942,28.88013567503166,28.945390701293945,2119200,0.0,0.0,0.0,2023-04-10,-0.014492820472911963,-0.014684487138981031,0.00019166667
67,2023-04-11 00:00:00-04:00,29.01064775709348,29.01064775709348,28.87081352467234,28.973358154296875,1628600,0.0,0.0,0.0,2023-04-11,0.0009652817203304406,0.0007736150542613726,0.00019166667
68,2023-04-12 00:00:00-04:00,29.019968128174572,29.0479353300296,28.693692996863142,28.945390701293945,3074800,0.0,0.0,0.0,2023-04-12,-0.0009662143894184665,-0.0011578810554875346,0.00019166667
69,2023-04-13 00:00:00-04:00,29.01065214590573,29.09455020875817,28.71234061260187,28.777597427368164,7003800,0.0,0.0,0.0,2023-04-13,-0.005830690847256274,-0.006022357513325342,0.00019166667
70,2023-04-14 00:00:00-04:00,28.572503418983604,28.62843604433801,28.43267096656454,28.488603591918945,4320100,0.0,0.0,0.0,2023-04-14,-0.010144190975060445,-0.010335857641129513,0.00019166667
71,2023-04-17 00:00:00-04:00,28.339448397278566,28.367415598651654,28.16232634471449,28.180971145629883,5446200,0.0,0.0,0.0,2023-04-17,-0.010916318131810305,-0.011107984797879373,0.00019166667
72,2023-04-18 00:00:00-04:00,28.17165008555964,28.376739349254812,28.17165008555964,28.274194717407227,3480000,0.0,0.0,0.0,2023-04-18,0.0032971256196361247,0.0031054589535670567,0.00019166667
73,2023-04-19 00:00:00-04:00,28.190296541130337,28.283518777545506,28.08775190326703,28.24622917175293,2892600,0.0,0.0,0.0,2023-04-19,-0.0009900629738663754,-0.0011817296399354435,0.00019166667
74,2023-04-20 00:00:00-04:00,28.43267275014864,28.544539785940984,28.404705546684003,28.46063995361328,2264300,0.0,0.0,0.0,2023-04-20,0.007533589624471202,0.0073419229584021336,0.00019166667
75,2023-04-21 00:00:00-04:00,28.544536736279863,28.581824558849384,28.283514866029112,28.320802688598633,2115200,0.0,0.0,0.0,2023-04-21,-0.004937616583549167,-0.005129283249618235,0.00019166667
76,2023-04-24 00:00:00-04:00,28.469960474203162,28.591148125079197,28.432670872046785,28.563180923461914,1890300,0.0,0.0,0.0,2023-04-24,0.008485687764004981,0.008294021097935913,0.00019166667
77,2023-04-25 00:00:00-04:00,28.824203299242708,29.01064775709348,28.814880898543556,28.973358154296875,2658100,0.0,0.0,0.0,2023-04-25,0.014157048301083107,0.013965381635014039,0.00019166667
78,2023-04-26 00:00:00-04:00,28.945393515856868,29.038615753038833,28.665728582377263,28.703018188476562,4743100,0.0,0.0,0.0,2023-04-26,-0.009418520520913241,-0.009610187186982309,0.00019166667
79,2023-04-27 00:00:00-04:00,28.544534514381326,28.563177535181907,28.386057280148126,28.44198989868164,2506800,0.0,0.0,0.0,2023-04-27,-0.009177567769511837,-0.009369234435580905,0.00019166667
80,2023-04-28 00:00:00-04:00,28.78690770948883,28.91741951406763,28.703009676777416,28.84284210205078,3333600,0.0,0.0,0.0,2023-04-28,0.01389780528391962,0.013706138617850552,0.00019166667
81,2023-05-01 00:00:00-04:00,28.623243195379512,28.651278356117704,28.01582897181248,28.109277725219727,6794000,0.075,0.0,0.0,2023-05-01,-0.02609687747945578,-0.02628854414552485,0.00019166667
82,2023-05-02 00:00:00-04:00,28.324211454364832,28.74472999572754,28.286833018680866,28.74472999572754,4701800,0.0,0.0,0.0,2023-05-02,0.022106739934668464,0.021915073268599396,0.00019166667
83,2023-05-03 00:00:00-04:00,28.828830602944027,28.978347894370422,28.660623204492655,28.903589248657227,4687800,0.0,0.0,0.0,2023-05-03,0.005496177362715173,0.005304510696646105,0.00019166667
84,2023-05-04 00:00:00-04:00,28.64193344516424,28.969003192524934,28.63258839153831,28.67931365966797,6736900,0.0,0.0,0.0,2023-05-04,-0.007820117024092492,-0.008021704327401262,0.0002015873
85,2023-05-05 00:00:00-04:00,28.42700077017799,28.557827947935362,28.361587181299306,28.54848289489746,2559200,0.0,0.0,0.0,2023-05-05,-0.004582757173197862,-0.004784344476506632,0.0002015873
86,2023-05-08 00:00:00-04:00,28.212078094482422,28.30552686962634,28.165352815716894,28.212078094482422,3957100,0.0,0.0,0.0,2023-05-08,-0.011924141117446838,-0.012125728420755608,0.0002015873
87,2023-05-09 00:00:00-04:00,28.22141371535462,28.249447090854783,28.09058476093654,28.118619918823242,5449100,0.0,0.0,0.0,2023-05-09,-0.0033237113318145698,-0.00352529863512334,0.0002015873
88,2023-05-10 00:00:00-04:00,28.277485731822615,28.41765797374878,28.277485731822615,28.380279541015625,5342200,0.0,0.0,0.0,2023-05-10,0.009219769023565402,0.009018181720256632,0.0002015873
89,2023-05-11 00:00:00-04:00,28.698001980523134,28.763417355895516,28.56717479455183,28.64193344116211,4653700,0.0,0.0,0.0,2023-05-11,0.009135343488036124,0.008933756184727354,0.0002015873
90,2023-05-12 00:00:00-04:00,28.63259258458149,28.67931785955374,28.417661666870117,28.417661666870117,3411000,0.0,0.0,0.0,2023-05-12,-0.007891985516649765,-0.008093572819958535,0.0002015873
91,2023-05-15 00:00:00-04:00,28.184033387750702,28.212068545520935,28.137309907186843,28.15599822998047,2387200,0.0,0.0,0.0,2023-05-15,-0.00929334611944355,-0.00949493342275232,0.0002015873
92,2023-05-16 00:00:00-04:00,27.95975865001197,28.071897503428055,27.875654955546562,28.053207397460938,3695100,0.0,0.0,0.0,2023-05-16,-0.003664138330536662,-0.003865725633845432,0.0002015873
93,2023-05-17 00:00:00-04:00,28.127971777823962,28.146661887604374,27.931729189903574,27.997142791748047,4756400,0.0,0.0,0.0,2023-05-17,-0.002002511689493374,-0.002204098992802144,0.0002015873
94,2023-05-18 00:00:00-04:00,27.866308315491032,27.88499842039369,27.75417125084811,27.772859573364258,8561600,0.0,0.0,0.0,2023-05-18,-0.008075625694622002,-0.008277212997930772,0.0002015873
95,2023-05-19 00:00:00-04:00,27.604662897737697,27.77286854906317,27.52990245396582,27.576627731323242,5606200,0.0,0.0,0.0,2023-05-19,-0.007115875224225598,-0.007317462527534368,0.0002015873
96,2023-05-22 00:00:00-04:00,27.613995767202756,27.72613460822499,27.473823552714773,27.49251365661621,7564400,0.0,0.0,0.0,2023-05-22,-0.003059526522660789,-0.003261113825969559,0.0002015873
97,2023-05-23 00:00:00-04:00,27.3990733474661,27.614004261286308,27.380383237815572,27.55793571472168,7613500,0.0,0.0,0.0,2023-05-23,0.0023739825356555912,0.002172395232346821,0.0002015873
98,2023-05-24 00:00:00-04:00,27.62334861016869,27.642038719341574,27.436452865600586,27.436452865600586,4974800,0.0,0.0,0.0,2023-05-24,-0.00442778990841805,-0.00462937721172682,0.0002015873
99,2023-05-25 00:00:00-04:00,27.455138443722927,27.492518658326386,27.26824271786584,27.333656311035156,6977900,0.0,0.0,0.0,2023-05-25,-0.0037608051186305658,-0.003962392421939336,0.0002015873
100,2023-05-26 00:00:00-04:00,27.286927860859596,27.511203760517652,27.240202601105995,27.49251365661621,3772300,0.0,0.0,0.0,2023-05-26,0.005778203752672316,0.005576616449363546,0.0002015873
101,2023-05-30 00:00:00-04:00,27.62334135781615,27.82892893996819,27.57661787953784,27.800893783569336,2672600,0.0,0.0,0.0,2023-05-30,0.011092453694254297,0.010890866390945527,0.0002015873
102,2023-05-31 00:00:00-04:00,27.772866821021104,28.071903230341157,27.754178493628014,28.015832901000977,4108400,0.0,0.0,0.0,2023-05-31,0.007672058803004964,0.0074704714996961935,0.0002015873
103,2023-06-01 00:00:00-04:00,28.182599526488612,28.2669226070784,28.023322795045242,28.126384735107422,3434700,0.078,0.0,0.0,2023-06-01,0.003930538359181806,0.0037289510558730357,0.0002015873
104,2023-06-02 00:00:00-04:00,28.10764152462743,28.126380381199088,27.85467232201721,27.873411178588867,2152200,0.0,0.0,0.0,2023-06-02,-0.009075801842039264,-0.009277389145348034,0.0002015873
105,2023-06-05 00:00:00-04:00,27.704770957419047,27.976479074600164,27.65792559302594,27.835939407348633,2363500,0.0,0.0,0.0,2023-06-05,-0.001346165138954926,-0.001547752442263696,0.0002015873
106,2023-06-06 00:00:00-04:00,27.83594134144476,27.976481018461264,27.71414231333818,27.967111587524414,2817100,0.0,0.0,0.0,2023-06-06,0.004690229799572674,0.004488642496263904,0.0002015873
107,2023-06-07 00:00:00-04:00,27.901531380356488,27.95774618704542,27.545500101574792,27.5736083984375,3295100,0.0,0.0,0.0,2023-06-07,-0.014271008110393434,-0.014472595413702204,0.0002015873
108,2023-06-08 00:00:00-04:00,27.564227193299395,27.892150035160526,27.554857765013566,27.873411178588867,3846500,0.0,0.0,0.0,2023-06-08,0.010755869750942523,0.010554282447633753,0.0002015873
109,2023-06-09 00:00:00-04:00,27.75161567591186,27.920260045163953,27.686029669660776,27.845306396484375,3295600,0.0,0.0,0.0,2023-06-09,-0.0010093184720007453,-0.0012109057753095153,0.0002015873
110,2023-06-12 00:00:00-04:00,27.920259286848886,27.920259286848886,27.629814129483513,27.892152786254883,3622600,0.0,0.0,0.0,2023-06-12,0.001679554465713148,0.0014779671624043779,0.0002015873
111,2023-06-13 00:00:00-04:00,27.882791074926374,27.92963644690698,27.57360697355974,27.62982177734375,3646100,0.0,0.0,0.0,2023-06-13,-0.009494487913282246,-0.009696075216591016,0.0002015873
112,2023-06-14 00:00:00-04:00,27.732880965352766,27.892157716001467,27.68603381102302,27.80783462524414,3866300,0.0,0.0,0.0,2023-06-14,0.006401535764988668,0.006199948461679898,0.0002015873
113,2023-06-15 00:00:00-04:00,28.070173919037288,28.220083038554346,27.957744313194947,28.060806274414062,6369000,0.0,0.0,0.0,2023-06-15,0.009015124037992532,0.008813933550860124,0.00020119049
114,2023-06-16 00:00:00-04:00,27.92963386377702,28.013956955172432,27.817204266607288,27.967111587524414,3111900,0.0,0.0,0.0,2023-06-16,-0.003350173885366261,-0.003551761188675031,0.0002015873
115,2023-06-20 00:00:00-04:00,28.08891100881805,28.229448900765572,28.08891100881805,28.154495239257812,4396100,0.0,0.0,0.0,2023-06-20,0.006655550033520619,0.006454359546388211,0.00020119049
116,2023-06-21 00:00:00-04:00,28.013959844316844,28.22945141697983,27.89216080364885,28.21071434020996,5012300,0.0,0.0,0.0,2023-06-21,0.0019928279828071173,0.0017916374956747096,0.00020119049
117,2023-06-22 00:00:00-04:00,28.004582362702685,28.117013726186386,27.86404449862498,27.892152786254883,4113600,0.0,0.0,0.0,2023-06-22,-0.011421189192397645,-0.011622379679530052,0.00020119049
118,2023-06-23 00:00:00-04:00,28.295031741610508,28.30439938459057,28.06080135231584,28.145124435424805,4555700,0.0,0.0,0.0,2023-06-23,0.008988116209979148,0.00878692572284674,0.00020119049
119,2023-06-26 00:00:00-04:00,28.2107107550763,28.26692555231472,28.117018234988144,28.173233032226562,5070600,0.0,0.0,0.0,2023-06-26,0.0009977057574331346,0.0007965152703007269,0.00020119049
120,2023-06-27 00:00:00-04:00,28.22008130465708,28.304402610339782,28.004587963799594,28.088911056518555,4735400,0.0,0.0,0.0,2023-06-27,-0.003001966702744047,-0.0032031571898764547,0.00020119049
121,2023-06-28 00:00:00-04:00,28.16386718069426,28.27629857649553,28.023329276219986,28.21071434020996,5506400,0.0,0.0,0.0,2023-06-28,0.004317624935778202,0.0041164344486457945,0.00020119049
122,2023-06-29 00:00:00-04:00,27.845302950392743,27.88278066361232,27.66728917370692,27.74224281311035,8931800,0.0,0.0,0.0,2023-06-29,-0.01688657727695399,-0.0170877677640864,0.00020119049
123,2023-06-30 00:00:00-04:00,27.80783774358699,28.060807044226692,27.760990584003853,28.013959884643555,8804100,0.0,0.0,0.0,2023-06-30,0.0096993453496787,0.00949775804636993,0.0002015873
124,2023-07-03 00:00:00-04:00,28.05716337739515,28.1792727711037,27.869300842285156,27.869300842285156,2245900,0.076,0.0,0.0,2023-07-03,-0.00519062330185593,-0.0053922106051647,0.0002015873
125,2023-07-05 00:00:00-04:00,27.822337092484776,27.859908525887274,27.53114997356304,27.606294631958008,5467900,0.0,0.0,0.0,2023-07-05,-0.00952703772213904,-0.00972862502544781,0.0002015873
126,2023-07-06 00:00:00-04:00,27.352679883305004,27.409037923751214,27.183603970376563,27.24935531616211,6396200,0.0,0.0,0.0,2023-07-06,-0.013099000385678518,-0.013300587688987288,0.0002015873
127,2023-07-07 00:00:00-04:00,27.11785659406783,27.230572691459493,27.07089006049625,27.108463287353516,4583600,0.0,0.0,0.0,2023-07-07,-0.005197344730135326,-0.005398932033444096,0.0002015873
128,2023-07-10 00:00:00-04:00,27.070895668433703,27.249364949796817,27.061502359773492,27.155433654785156,3498000,0.0,0.0,0.0,2023-07-10,0.0017296857796032217,0.001528495292470814,0.00020119049
129,2023-07-11 00:00:00-04:00,27.258753592804307,27.362076387200844,27.183608927974948,27.27754020690918,3603700,0.0,0.0,0.0,2023-07-11,0.004476450266329177,0.004274862963020407,0.0002015873
130,2023-07-12 00:00:00-04:00,27.418431334347297,27.681436718499143,27.333893377558542,27.587507247924805,5494900,0.0,0.0,0.0,2023-07-12,0.011235775607777736,0.011034188304468966,0.0002015873
131,2023-07-13 00:00:00-04:00,27.72840483674762,27.90687227435321,27.662653486936097,27.869300842285156,6664500,0.0,0.0,0.0,2023-07-13,0.01011125452895451,0.00990966722564574,0.0002015873
132,2023-07-14 00:00:00-04:00,27.841123775745515,27.89748361700426,27.71901436953176,27.747194290161133,3137800,0.0,0.0,0.0,2023-07-14,-0.004400681050743972,-0.0046022683540527425,0.0002015873
133,2023-07-17 00:00:00-04:00,27.728407676408217,27.784765726076866,27.6438697061102,27.747194290161133,3327100,0.0,0.0,0.0,2023-07-17,0.0,-0.00020158730330877006,0.0002015873
134,2023-07-18 00:00:00-04:00,27.878697193771167,27.953841857706262,27.822339143717375,27.85051727294922,3853400,0.0,0.0,0.0,2023-07-18,0.0037099125224665744,0.0035083252191578044,0.0002015873
135,2023-07-19 00:00:00-04:00,27.92566007417472,28.160487357257093,27.85990872156605,28.141700744628906,5415200,0.0,0.0,0.0,2023-07-19,0.010347045984250345,0.010145458680941575,0.0002015873
136,2023-07-20 00:00:00-04:00,27.944446731974026,27.97262665096186,27.709619448512058,27.803550720214844,5024000,0.0,0.0,0.0,2023-07-20,-0.012162116551833331,-0.012363703855142101,0.0002015873
137,2023-07-21 00:00:00-04:00,27.93505228506861,27.982018814797378,27.803549585007907,27.822336196899414,8831700,0.0,0.0,0.0,2023-07-21,0.0006751940797359717,0.0004736067764272016,0.0002015873
