value,thetas,thetaPrime,PnL,capitalGains
1071197.6563970915,-196028.76948988298,875168.8869072085,3108.707588821989,14.854024232984884
1070528.3886786706,0.0,1070528.3886786706,-686.0417890449738,16.774070624111125
1070548.9071398105,141611.83654475384,928937.0705950566,0.0,20.51846113985065
1071614.5419774891,0.0,1071614.5419774891,1047.8302101827019,17.804627496050944
1071635.0812565675,0.0,1071635.0812565675,0.0,20.539279078440057
1071655.6209293155,0.0,1071655.6209293155,-0.0,20.53967274796257
1071676.1609957404,0.0,1071676.1609957404,-0.0,20.54006642503042
1071696.7014558502,-108587.23594080645,963109.4655150437,0.0,20.540460109643746
1072681.8449867526,-340047.7251584827,732634.1198282699,966.6839324922787,18.459598410074825
1067838.1896723607,-175733.3988245862,892104.7908477745,-4857.697468599447,14.042154207586547
